person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
42,32000,RENT,5.0,PERSONAL,B,10000,11.71,1,0.31,N,11
30,30000,RENT,11.0,MEDICAL,B,1000,,1,0.03,N,10
21,65000,RENT,6.0,PERSONAL,D,12000,14.3,0,0.18,N,3
23,78000,RENT,4.0,PERSONAL,C,24000,13.92,1,0.31,N,3
22,37308,MORTGAGE,0.0,PERSONAL,B,8400,9.99,0,0.23,N,4
33,36500,MORTGAGE,4.0,HOMEIMPROVEMENT,A,8500,,0,0.23,N,6
22,21600,OWN,5.0,PERSONAL,A,5000,7.9,0,0.23,N,3
24,42000,RENT,8.0,DEBTCONSOLIDATION,A,11500,7.88,0,0.27,N,2
21,70000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6000,5.42,0,0.09,N,3
23,36000,RENT,7.0,PERSONAL,B,12250,,1,0.34,N,3
32,45000,RENT,0.0,MEDICAL,A,8000,7.66,0,0.18,N,5
33,45000,RENT,4.0,MEDICAL,A,12000,7.88,0,0.27,N,6
25,39000,RENT,1.0,HOMEIMPROVEMENT,E,16050,17.14,1,0.41,Y,3
40,62540,MORTGAGE,5.0,MEDICAL,F,7500,19.04,1,0.1,Y,12
21,24000,RENT,4.0,HOMEIMPROVEMENT,C,9600,14.27,1,0.4,N,4
21,32400,RENT,2.0,MEDICAL,C,10000,13.23,1,0.31,N,4
29,71500,RENT,2.0,MEDICAL,C,10000,13.57,0,0.14,N,6
21,35000,OWN,2.0,EDUCATION,A,11000,7.88,0,0.31,N,3
24,50000,RENT,0.0,DEBTCONSOLIDATION,A,2800,5.79,0,0.06,N,2
23,22884,RENT,8.0,EDUCATION,B,6000,11.49,0,0.26,N,3
22,36000,OWN,4.0,EDUCATION,A,3250,7.75,0,0.09,N,4
22,66800,RENT,2.0,DEBTCONSOLIDATION,A,9300,,0,0.14,N,3
31,105400,RENT,2.0,MEDICAL,D,24250,15.31,1,0.2,N,5
25,75000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,12000,7.29,0,0.16,N,3
29,200000,RENT,14.0,EDUCATION,B,16000,12.69,0,0.08,N,7
25,29000,RENT,4.0,MEDICAL,D,4000,16.29,1,0.14,N,4
33,60000,OWN,8.0,EDUCATION,C,8350,11.34,0,0.14,Y,7
22,30000,RENT,1.0,PERSONAL,B,5500,12.53,0,0.18,N,4
22,70000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,25000,13.79,1,0.36,N,3
27,60000,RENT,0.0,PERSONAL,A,3500,9.32,0,0.06,N,7
23,54000,RENT,7.0,DEBTCONSOLIDATION,B,15550,11.71,0,0.29,N,4
30,103500,MORTGAGE,14.0,VENTURE,D,24150,14.61,0,0.23,N,9
35,29311,RENT,,EDUCATION,A,1000,7.49,0,0.03,N,9
25,75000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,8500,13.22,0,0.11,N,4
24,49200,OWN,8.0,EDUCATION,C,4000,13.06,0,0.08,N,4
29,119604,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,9.32,0,0.04,N,5
28,43000,MORTGAGE,4.0,MEDICAL,A,13800,6.91,0,0.32,N,6
21,160000,MORTGAGE,3.0,VENTURE,D,15250,15.31,0,0.1,Y,4
27,48000,RENT,5.0,MEDICAL,B,10200,10.38,0,0.21,N,10
22,18000,RENT,1.0,MEDICAL,B,6000,,1,0.33,N,3
28,62000,RENT,3.0,DEBTCONSOLIDATION,C,9300,11.72,0,0.15,Y,5
35,31000,OWN,0.0,MEDICAL,C,4275,10.28,0,0.14,N,7
33,47580,RENT,12.0,PERSONAL,B,21000,,1,0.44,N,8
24,69996,RENT,9.0,DEBTCONSOLIDATION,B,11000,11.86,0,0.16,N,3
21,20000,RENT,2.0,VENTURE,A,9500,8.9,1,0.47,N,4
22,32000,MORTGAGE,,EDUCATION,A,11050,7.49,0,0.35,N,2
25,110000,MORTGAGE,5.0,VENTURE,C,1200,13.49,0,0.01,N,4
26,64000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,8000,12.17,1,0.13,N,2
26,48000,MORTGAGE,4.0,PERSONAL,A,10000,5.79,0,0.21,N,3
25,44000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,15000,,1,0.34,Y,2
21,34500,RENT,4.0,DEBTCONSOLIDATION,E,1000,16.45,1,0.03,N,2
26,38004,RENT,3.0,MEDICAL,C,10000,13.48,0,0.26,N,3
29,48000,MORTGAGE,3.0,VENTURE,C,17375,14.27,0,0.36,Y,10
28,18000,RENT,9.0,HOMEIMPROVEMENT,A,7600,8.49,1,0.42,N,9
22,60000,RENT,4.0,PERSONAL,B,6600,10.99,0,0.11,N,2
27,54400,MORTGAGE,,MEDICAL,D,15000,15.65,1,0.23,Y,9
26,48000,RENT,2.0,EDUCATION,B,25000,9.64,1,0.52,N,4
36,175000,MORTGAGE,2.0,MEDICAL,A,11800,7.51,0,0.07,N,11
31,47000,MORTGAGE,10.0,VENTURE,D,23000,14.84,1,0.49,N,9
37,30000,RENT,7.0,MEDICAL,B,10000,9.25,1,0.33,N,16
22,56000,RENT,1.0,EDUCATION,A,12000,6.91,0,0.21,N,2
26,34995,RENT,4.0,EDUCATION,A,10000,7.88,0,0.29,N,2
21,29004,MORTGAGE,3.0,EDUCATION,E,7400,17.56,1,0.26,N,3
22,44000,RENT,3.0,HOMEIMPROVEMENT,C,3600,13.43,1,0.08,Y,2
22,72000,OWN,6.0,VENTURE,B,16000,10.37,0,0.22,N,3
21,55400,MORTGAGE,5.0,HOMEIMPROVEMENT,C,5000,14.27,1,0.09,N,4
21,22000,OWN,5.0,VENTURE,A,7350,7.66,0,0.33,N,2
48,36655,MORTGAGE,,HOMEIMPROVEMENT,B,15000,12.69,1,0.41,N,16
42,40000,RENT,0.0,PERSONAL,D,10000,16.0,1,0.25,N,12
28,62400,MORTGAGE,,MEDICAL,A,5400,7.29,0,0.09,N,7
27,60000,RENT,4.0,DEBTCONSOLIDATION,B,18500,10.99,1,0.31,N,5
26,54000,RENT,0.0,MEDICAL,C,4000,13.47,1,0.07,N,2
37,186000,OWN,7.0,VENTURE,A,3000,6.39,0,0.02,N,13
25,35000,RENT,1.0,MEDICAL,B,1500,10.0,0,0.04,N,4
21,27700,RENT,5.0,PERSONAL,A,4800,6.62,0,0.17,N,4
30,96000,MORTGAGE,7.0,MEDICAL,A,8000,6.99,0,0.08,N,8
36,25000,RENT,2.0,PERSONAL,B,6200,9.91,1,0.25,N,14
24,25000,RENT,6.0,DEBTCONSOLIDATION,C,3200,13.11,1,0.13,N,4
37,50000,RENT,1.0,DEBTCONSOLIDATION,C,15000,13.22,0,0.3,Y,15
33,45000,RENT,0.0,VENTURE,B,7000,10.38,0,0.16,N,8
29,57504,RENT,2.0,VENTURE,A,3200,7.68,0,0.06,N,9
24,53004,MORTGAGE,1.0,DEBTCONSOLIDATION,B,2400,10.36,0,0.05,N,2
23,37000,MORTGAGE,3.0,PERSONAL,B,6400,11.71,0,0.17,N,3
25,116000,MORTGAGE,9.0,VENTURE,B,19950,9.96,0,0.17,N,4
23,13200,RENT,0.0,DEBTCONSOLIDATION,C,3000,,1,0.23,N,3
29,55000,RENT,6.0,HOMEIMPROVEMENT,D,7450,15.62,0,0.14,N,8
22,26000,RENT,5.0,PERSONAL,D,11200,16.89,1,0.43,N,3
27,99000,MORTGAGE,4.0,VENTURE,A,9000,7.14,0,0.09,N,8
22,27600,RENT,2.0,DEBTCONSOLIDATION,B,16300,,1,0.59,N,4
23,52000,RENT,2.0,PERSONAL,B,3625,10.59,1,0.07,N,2
26,69700,RENT,4.0,MEDICAL,D,13000,14.42,1,0.16,Y,2
21,16000,RENT,2.0,VENTURE,D,1000,15.65,1,0.06,Y,3
26,45000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,14125,13.99,0,0.31,Y,2
21,40000,RENT,2.0,DEBTCONSOLIDATION,B,8000,9.63,0,0.2,N,2
24,62900,MORTGAGE,8.0,MEDICAL,F,14000,17.58,1,0.19,N,4
35,43772,MORTGAGE,11.0,MEDICAL,A,15000,7.51,1,0.34,N,6
35,108717,MORTGAGE,9.0,DEBTCONSOLIDATION,A,16000,6.99,0,0.15,N,5
37,85000,RENT,5.0,DEBTCONSOLIDATION,A,35000,8.9,1,0.41,N,17
23,45000,RENT,2.0,PERSONAL,B,14500,10.36,1,0.32,N,4
22,79000,MORTGAGE,6.0,EDUCATION,B,10000,10.99,0,0.13,N,2
25,48000,RENT,0.0,HOMEIMPROVEMENT,F,3200,,1,0.07,Y,4
39,49993,MORTGAGE,10.0,DEBTCONSOLIDATION,D,12600,16.89,1,0.25,N,15
49,70872,MORTGAGE,4.0,DEBTCONSOLIDATION,D,15000,14.84,1,0.21,N,11
22,62400,RENT,2.0,VENTURE,B,5000,12.69,0,0.08,N,3
26,30000,RENT,3.0,MEDICAL,C,4000,14.27,1,0.13,Y,2
24,74800,RENT,4.0,MEDICAL,E,14000,16.45,1,0.16,N,2
23,56500,RENT,7.0,DEBTCONSOLIDATION,D,3000,14.84,1,0.05,Y,3
33,14076,RENT,,EDUCATION,A,4800,6.76,1,0.34,N,8
23,50000,RENT,7.0,PERSONAL,B,15000,10.37,0,0.3,N,3
35,29568,MORTGAGE,6.0,PERSONAL,C,6000,13.23,0,0.2,Y,10
26,40000,RENT,0.0,MEDICAL,C,1800,13.23,0,0.04,Y,2
28,78000,MORTGAGE,4.0,VENTURE,D,10000,15.99,1,0.13,Y,7
24,51500,RENT,8.0,EDUCATION,A,15000,8.49,0,0.29,N,2
33,24000,OWN,2.0,HOMEIMPROVEMENT,B,1875,,0,0.08,N,9
28,34000,RENT,1.0,PERSONAL,D,3000,15.7,1,0.09,Y,10
22,33250,RENT,0.0,EDUCATION,D,2800,15.62,1,0.08,Y,3
38,96000,MORTGAGE,0.0,PERSONAL,C,1500,14.26,0,0.02,N,14
39,40800,RENT,4.0,MEDICAL,D,14000,16.0,1,0.34,Y,17
21,27000,RENT,5.0,MEDICAL,D,4000,15.58,1,0.15,Y,2
22,41000,MORTGAGE,0.0,EDUCATION,B,6000,11.86,0,0.15,N,2
30,10800,OWN,,PERSONAL,B,2400,9.99,1,0.22,N,7
24,30000,MORTGAGE,,DEBTCONSOLIDATION,A,3075,,0,0.1,N,4
26,94000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,5000,7.68,0,0.05,N,3
28,64500,MORTGAGE,1.0,VENTURE,C,4000,13.79,1,0.06,Y,8
28,54996,MORTGAGE,8.0,EDUCATION,B,16750,10.38,1,0.3,N,9
33,70000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,3700,5.99,0,0.05,N,6
23,40000,RENT,0.0,VENTURE,C,1500,11.78,0,0.04,N,2
25,33600,RENT,9.0,DEBTCONSOLIDATION,D,6000,15.58,1,0.18,Y,2
25,60000,MORTGAGE,1.0,EDUCATION,A,4000,,0,0.07,N,4
27,13500,RENT,2.0,MEDICAL,B,8000,12.18,1,0.59,N,5
27,121000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,16800,6.91,0,0.14,N,8
31,44000,MORTGAGE,0.0,EDUCATION,C,12000,12.53,1,0.27,Y,6
47,18000,MORTGAGE,,PERSONAL,A,3000,5.42,1,0.17,N,12
29,60000,RENT,4.0,DEBTCONSOLIDATION,A,10000,8.59,0,0.17,N,5
25,216000,MORTGAGE,2.0,EDUCATION,D,25000,16.07,0,0.12,N,3
24,56000,MORTGAGE,1.0,VENTURE,C,10000,14.35,1,0.18,N,4
21,47000,MORTGAGE,2.0,MEDICAL,A,5400,8.9,0,0.11,N,3
25,44000,RENT,1.0,MEDICAL,D,8000,12.92,1,0.18,N,2
62,76500,RENT,0.0,EDUCATION,D,20000,16.77,1,0.26,Y,29
26,33000,RENT,4.0,MEDICAL,D,8975,16.02,0,0.27,Y,3
22,18000,RENT,1.0,EDUCATION,C,4000,10.91,1,0.22,Y,4
31,68004,MORTGAGE,15.0,MEDICAL,B,6000,10.95,0,0.09,N,9
28,44000,RENT,9.0,VENTURE,C,1000,14.17,1,0.02,N,9
24,63000,RENT,2.0,EDUCATION,A,5000,9.32,0,0.08,N,4
25,39000,RENT,3.0,MEDICAL,C,7600,12.84,1,0.19,N,3
38,56100,MORTGAGE,4.0,MEDICAL,C,6100,14.79,1,0.09,Y,14
24,58000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3500,7.68,0,0.06,N,2
29,85000,RENT,3.0,DEBTCONSOLIDATION,A,14000,5.42,0,0.16,N,5
21,99996,RENT,5.0,VENTURE,A,8000,7.14,0,0.08,N,4
37,48000,OWN,8.0,PERSONAL,A,2500,6.03,0,0.05,N,11
23,59000,RENT,7.0,PERSONAL,D,2500,14.96,0,0.04,N,2
42,41000,RENT,2.0,HOMEIMPROVEMENT,E,15000,16.95,1,0.37,Y,15
25,32500,RENT,5.0,MEDICAL,C,7350,13.43,0,0.23,Y,3
37,44196,RENT,0.0,MEDICAL,B,12400,11.26,0,0.28,N,14
24,35004,MORTGAGE,3.0,PERSONAL,A,9600,7.88,0,0.27,N,3
25,55000,OWN,1.0,PERSONAL,C,6000,15.23,0,0.11,Y,3
23,34000,RENT,4.0,VENTURE,A,5000,7.88,0,0.15,N,4
22,45630,RENT,0.0,EDUCATION,E,2500,18.64,1,0.05,N,2
33,51500,RENT,2.0,MEDICAL,D,15000,14.42,1,0.29,N,10
28,44000,RENT,0.0,HOMEIMPROVEMENT,C,5000,12.99,1,0.11,Y,5
24,79631,RENT,8.0,PERSONAL,D,25000,15.7,1,0.31,Y,2
21,70000,MORTGAGE,,PERSONAL,D,2500,16.49,0,0.04,N,3
30,101500,RENT,2.0,HOMEIMPROVEMENT,B,18000,12.18,0,0.18,N,7
44,140787,MORTGAGE,3.0,MEDICAL,D,35000,16.49,1,0.21,Y,15
36,10800,RENT,0.0,VENTURE,E,3000,16.77,1,0.28,N,11
28,54000,MORTGAGE,12.0,MEDICAL,C,6000,15.23,1,0.11,N,8
21,18000,RENT,,MEDICAL,C,2400,14.72,0,0.13,N,3
24,42000,OWN,1.0,VENTURE,B,7500,10.51,0,0.18,N,3
30,51600,RENT,5.0,DEBTCONSOLIDATION,C,16000,13.49,1,0.31,N,8
26,25200,RENT,1.0,MEDICAL,C,3000,14.35,0,0.12,Y,3
24,60000,RENT,0.0,PERSONAL,B,20000,11.14,1,0.33,N,2
25,32004,RENT,5.0,DEBTCONSOLIDATION,C,5000,14.35,0,0.16,N,3
24,100000,RENT,1.0,EDUCATION,A,4600,8.49,0,0.05,N,2
23,56000,RENT,2.0,MEDICAL,A,2400,8.9,0,0.04,N,3
32,74346,MORTGAGE,16.0,MEDICAL,A,7000,7.9,0,0.09,N,9
31,135000,MORTGAGE,2.0,MEDICAL,B,20000,11.36,0,0.15,N,9
21,15360,RENT,0.0,DEBTCONSOLIDATION,B,1600,12.69,0,0.1,N,3
25,51000,MORTGAGE,6.0,PERSONAL,E,16750,16.4,0,0.33,N,4
32,37400,RENT,0.0,DEBTCONSOLIDATION,B,4000,10.38,0,0.11,N,7
22,57996,MORTGAGE,4.0,VENTURE,A,21250,6.91,0,0.37,N,4
34,103000,MORTGAGE,5.0,VENTURE,A,3525,5.42,0,0.03,N,8
24,50000,MORTGAGE,8.0,EDUCATION,C,3000,13.47,0,0.06,N,2
33,108000,MORTGAGE,17.0,PERSONAL,C,7200,14.35,0,0.07,Y,6
29,80000,MORTGAGE,2.0,PERSONAL,A,5000,7.74,0,0.06,N,9
28,24000,RENT,5.0,MEDICAL,D,16750,14.96,1,0.7,Y,10
27,40000,RENT,0.0,VENTURE,D,8000,15.65,1,0.2,Y,6
23,95000,RENT,2.0,VENTURE,A,35000,7.9,1,0.37,N,2
28,33000,MORTGAGE,9.0,PERSONAL,A,4000,7.9,1,0.12,N,8
21,24996,RENT,1.0,MEDICAL,D,3600,14.09,1,0.14,N,3
22,200000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,9000,6.17,0,0.04,N,4
25,115000,RENT,2.0,VENTURE,B,8000,11.71,0,0.07,N,4
22,72644,MORTGAGE,3.0,PERSONAL,A,5900,7.49,1,0.08,N,3
38,64700,RENT,5.0,DEBTCONSOLIDATION,B,20000,11.11,1,0.31,N,13
32,32004,RENT,1.0,DEBTCONSOLIDATION,D,3400,,1,0.11,N,7
27,95000,MORTGAGE,6.0,PERSONAL,C,15000,12.68,0,0.16,N,9
26,76000,MORTGAGE,10.0,DEBTCONSOLIDATION,E,7200,16.35,1,0.09,Y,2
24,100000,MORTGAGE,8.0,HOMEIMPROVEMENT,D,12000,15.33,0,0.12,N,4
23,50000,RENT,4.0,VENTURE,C,6000,13.49,0,0.12,N,3
23,61615,MORTGAGE,4.0,MEDICAL,B,13000,10.62,0,0.21,N,3
28,24000,OWN,,VENTURE,A,3000,6.91,0,0.13,N,5
49,64600,MORTGAGE,4.0,MEDICAL,D,10000,16.49,1,0.13,N,12
37,42000,RENT,3.0,VENTURE,A,3000,7.51,0,0.07,N,13
29,65000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,9600,5.79,0,0.15,N,5
26,30000,OWN,4.0,VENTURE,B,5000,11.58,0,0.17,N,4
27,100000,MORTGAGE,0.0,PERSONAL,A,6575,5.79,0,0.07,N,6
24,69000,RENT,2.0,DEBTCONSOLIDATION,D,4800,15.21,1,0.07,N,4
25,45000,RENT,2.0,MEDICAL,C,5000,,0,0.11,N,4
26,34100,RENT,0.0,DEBTCONSOLIDATION,A,11500,6.62,1,0.34,N,3
26,50000,RENT,1.0,DEBTCONSOLIDATION,B,7150,12.69,0,0.14,N,2
36,144000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,21000,7.9,0,0.15,N,16
42,100000,MORTGAGE,7.0,EDUCATION,C,5000,14.26,0,0.05,N,12
23,14400,RENT,0.0,EDUCATION,B,1100,11.99,0,0.08,N,4
27,123000,MORTGAGE,0.0,VENTURE,C,13225,16.11,0,0.11,Y,7
22,32000,RENT,1.0,EDUCATION,D,5400,16.29,1,0.17,Y,2
23,54000,RENT,7.0,PERSONAL,D,10000,14.11,1,0.19,N,2
30,62400,MORTGAGE,2.0,HOMEIMPROVEMENT,A,6000,6.03,0,0.1,N,10
23,22000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,1550,7.49,1,0.07,N,2
26,70000,RENT,5.0,HOMEIMPROVEMENT,A,11000,6.62,0,0.16,N,4
28,84996,RENT,12.0,HOMEIMPROVEMENT,C,20000,13.92,0,0.24,N,9
22,14400,RENT,0.0,HOMEIMPROVEMENT,E,4400,19.91,1,0.31,N,4
21,59000,MORTGAGE,5.0,EDUCATION,B,5000,9.99,1,0.08,N,3
29,105000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,17000,10.25,0,0.16,N,10
22,32000,RENT,5.0,MEDICAL,A,4500,9.63,1,0.14,N,2
24,51000,RENT,6.0,MEDICAL,B,15000,11.12,0,0.29,N,3
21,17916,RENT,1.0,MEDICAL,A,3000,6.0,1,0.17,N,3
28,135000,RENT,5.0,VENTURE,B,4000,12.42,0,0.03,N,5
24,15996,OWN,8.0,EDUCATION,A,4000,8.0,1,0.25,N,2
28,13500,OWN,0.0,PERSONAL,A,6700,9.63,1,0.5,N,5
30,24000,OWN,11.0,VENTURE,A,6000,,0,0.25,N,9
21,22000,RENT,,PERSONAL,B,5325,12.42,1,0.24,N,3
23,60000,RENT,3.0,MEDICAL,A,13000,7.66,1,0.22,N,4
24,47000,MORTGAGE,5.0,MEDICAL,A,15000,7.66,0,0.32,N,3
36,120000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,25000,10.99,0,0.21,N,11
26,47500,RENT,10.0,PERSONAL,E,19000,16.7,1,0.4,Y,4
22,46000,RENT,7.0,PERSONAL,C,14100,14.26,1,0.31,N,2
26,14400,RENT,1.0,DEBTCONSOLIDATION,D,2000,17.49,1,0.14,Y,3
28,84500,MORTGAGE,13.0,HOMEIMPROVEMENT,C,9600,15.27,0,0.11,N,5
24,203500,OWN,8.0,MEDICAL,C,20000,13.04,0,0.1,N,3
27,20000,RENT,0.0,PERSONAL,B,8000,11.89,1,0.4,N,10
38,42000,OWN,2.0,EDUCATION,B,5600,9.99,0,0.13,N,14
22,35000,RENT,2.0,VENTURE,B,10000,,0,0.29,N,2
34,66000,RENT,5.0,DEBTCONSOLIDATION,D,12000,14.3,1,0.18,N,6
30,38000,RENT,3.0,PERSONAL,D,8875,16.89,0,0.23,N,5
23,48600,OWN,2.0,MEDICAL,A,5000,7.49,0,0.1,N,2
24,32000,RENT,2.0,EDUCATION,C,1000,13.06,1,0.03,N,3
33,45000,RENT,13.0,EDUCATION,C,6800,11.22,1,0.15,Y,6
22,44160,MORTGAGE,5.0,VENTURE,C,3000,14.79,0,0.07,N,3
22,30000,RENT,1.0,DEBTCONSOLIDATION,C,15000,15.27,1,0.5,Y,2
27,125000,MORTGAGE,7.0,EDUCATION,A,9000,7.51,0,0.07,N,6
42,65000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,9.32,0,0.09,N,16
37,65000,RENT,7.0,EDUCATION,A,9000,6.91,0,0.14,N,14
23,63402,RENT,3.0,DEBTCONSOLIDATION,C,6000,13.22,0,0.09,N,4
24,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,5000,6.62,0,0.06,N,4
27,45200,RENT,11.0,EDUCATION,D,5000,16.0,1,0.11,N,10
28,26000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,12000,11.36,1,0.46,N,7
23,85000,MORTGAGE,6.0,EDUCATION,D,9000,12.36,0,0.11,Y,2
21,12000,RENT,0.0,VENTURE,A,3000,7.88,1,0.25,N,3
22,96000,MORTGAGE,3.0,VENTURE,B,5000,10.99,0,0.05,N,4
29,79894,MORTGAGE,7.0,VENTURE,D,20000,14.96,0,0.25,Y,10
27,109000,MORTGAGE,7.0,EDUCATION,A,3950,6.03,0,0.04,N,7
30,42000,RENT,4.0,MEDICAL,B,14750,,1,0.35,N,8
34,182500,MORTGAGE,6.0,HOMEIMPROVEMENT,C,15000,12.84,0,0.08,Y,9
29,38000,RENT,3.0,PERSONAL,C,15500,12.41,1,0.41,N,6
25,65000,RENT,9.0,HOMEIMPROVEMENT,C,18000,13.99,0,0.28,N,3
34,33666,RENT,4.0,PERSONAL,D,8000,17.49,1,0.24,Y,9
26,33996,RENT,2.0,PERSONAL,B,10800,11.12,1,0.32,N,3
24,65000,MORTGAGE,5.0,VENTURE,A,8000,7.51,0,0.12,N,4
26,106000,MORTGAGE,10.0,MEDICAL,C,5000,12.98,0,0.05,N,4
26,41000,RENT,4.0,EDUCATION,A,6750,5.99,0,0.16,N,3
41,33150,RENT,5.0,EDUCATION,C,11500,12.98,1,0.35,N,15
31,122000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6000,9.38,0,0.05,N,9
23,79000,RENT,4.0,MEDICAL,B,5600,11.12,0,0.07,N,4
28,84000,RENT,3.0,HOMEIMPROVEMENT,B,15000,11.86,0,0.18,N,9
25,62000,RENT,2.0,HOMEIMPROVEMENT,A,13000,6.91,0,0.21,N,2
25,78500,MORTGAGE,9.0,DEBTCONSOLIDATION,A,16000,7.88,0,0.2,N,2
23,56000,RENT,6.0,EDUCATION,A,6000,7.49,0,0.11,N,4
31,10800,RENT,4.0,VENTURE,C,2000,14.72,1,0.19,Y,5
23,35000,RENT,6.0,DEBTCONSOLIDATION,B,13475,10.65,1,0.39,N,3
24,38400,RENT,3.0,DEBTCONSOLIDATION,B,5000,11.14,0,0.13,N,3
22,47000,MORTGAGE,6.0,MEDICAL,B,24000,10.37,1,0.51,N,4
27,36500,RENT,4.0,EDUCATION,B,12500,10.25,1,0.34,N,8
39,34000,RENT,1.0,HOMEIMPROVEMENT,D,14000,17.58,1,0.41,N,16
30,54000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,5000,12.61,1,0.09,N,9
26,40000,MORTGAGE,5.0,EDUCATION,A,7200,7.49,0,0.18,N,2
24,45000,MORTGAGE,3.0,EDUCATION,B,1275,11.36,0,0.03,N,4
23,45000,RENT,4.0,EDUCATION,B,14400,,1,0.32,N,3
42,32000,MORTGAGE,0.0,PERSONAL,B,10000,10.59,1,0.31,N,12
38,32000,RENT,0.0,DEBTCONSOLIDATION,B,6000,11.36,1,0.19,N,16
29,40800,MORTGAGE,11.0,HOMEIMPROVEMENT,C,3200,14.22,0,0.08,Y,10
28,40000,RENT,0.0,EDUCATION,B,10000,12.42,0,0.25,N,5
25,57000,RENT,1.0,HOMEIMPROVEMENT,B,9500,12.53,0,0.17,N,4
23,62000,MORTGAGE,2.0,VENTURE,C,5000,13.57,0,0.08,Y,3
34,30000,MORTGAGE,4.0,EDUCATION,A,7300,9.32,0,0.24,N,9
21,22000,RENT,5.0,PERSONAL,D,5000,15.7,0,0.23,Y,3
22,42492,RENT,6.0,DEBTCONSOLIDATION,B,3600,,1,0.08,N,3
21,14400,RENT,3.0,VENTURE,C,5000,13.72,1,0.35,N,4
23,56403,MORTGAGE,7.0,MEDICAL,D,30000,16.49,1,0.45,N,2
21,19000,RENT,0.0,EDUCATION,C,700,12.29,0,0.04,N,2
27,12000,RENT,2.0,PERSONAL,C,2850,13.61,1,0.24,Y,5
26,80004,MORTGAGE,0.0,HOMEIMPROVEMENT,A,6000,8.0,0,0.07,N,4
21,34500,RENT,5.0,EDUCATION,A,10500,8.49,1,0.3,N,3
28,85100,MORTGAGE,12.0,EDUCATION,A,8000,7.51,0,0.09,N,8
40,32878,RENT,6.0,HOMEIMPROVEMENT,C,13775,12.98,1,0.42,N,11
28,51000,OWN,2.0,DEBTCONSOLIDATION,E,20400,17.74,1,0.4,Y,5
29,139500,MORTGAGE,4.0,HOMEIMPROVEMENT,A,15000,,0,0.11,N,5
28,51500,RENT,2.0,DEBTCONSOLIDATION,D,20000,15.65,1,0.39,Y,8
25,49000,RENT,1.0,DEBTCONSOLIDATION,D,12000,13.49,1,0.24,N,2
29,19200,OWN,7.0,PERSONAL,A,6000,,1,0.31,N,5
29,39960,MORTGAGE,13.0,EDUCATION,D,11000,16.49,0,0.28,N,6
25,58000,RENT,0.0,MEDICAL,C,22000,14.65,1,0.38,N,2
24,30000,MORTGAGE,2.0,EDUCATION,A,1000,8.0,0,0.03,N,2
21,40000,RENT,0.0,MEDICAL,A,4200,7.51,0,0.1,N,4
22,54400,RENT,6.0,MEDICAL,D,2500,16.49,1,0.04,Y,3
27,32000,RENT,3.0,MEDICAL,A,4200,8.0,0,0.13,N,10
26,37000,RENT,0.0,PERSONAL,B,14000,9.88,1,0.38,N,2
24,46000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,12000,14.83,1,0.26,Y,3
22,36628,RENT,4.0,EDUCATION,B,6000,11.86,0,0.16,N,4
26,32000,MORTGAGE,10.0,MEDICAL,D,15000,15.33,1,0.47,N,3
23,54000,RENT,7.0,VENTURE,C,16750,,1,0.31,N,4
26,77508,RENT,10.0,VENTURE,C,13500,12.87,0,0.17,Y,2
25,19200,RENT,3.0,MEDICAL,A,6000,7.14,1,0.31,N,3
24,34068,RENT,2.0,EDUCATION,D,4500,14.84,1,0.13,N,3
26,31000,RENT,5.0,HOMEIMPROVEMENT,C,8000,14.27,1,0.26,Y,3
26,32500,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3500,8.59,0,0.11,N,2
21,80400,RENT,5.0,VENTURE,A,14400,,0,0.18,N,4
25,188000,MORTGAGE,9.0,HOMEIMPROVEMENT,D,25000,13.24,1,0.13,Y,4
24,42000,RENT,7.0,VENTURE,B,5000,10.99,0,0.12,N,4
22,60635,MORTGAGE,5.0,EDUCATION,C,6800,13.49,0,0.11,Y,2
